"name";"age";"author";"text";"reyt"
"Любовь";"40";"Анонимный Дон";"Ребята кто был у неё?";"5"
"Любовь";"40";"Анонимный Дон";"в анал не пробовал. а сосёт хорошо";"5"
"vicky";"20";"Анонимный Дон";"Враньё";"1"
"Тоня";"20";"Анонимный Дон";"Супер";"5"
"Тоня";"20";"Анонимный Дон";"Что супер, ходил? Или картинка понравилась?";"4"
"Глория";"23";"Анонимный Дон";"Были в троем,пригласили в сауну.Приехала,сночало жалась побаивалась....потов выпили закусили и пошла гастроль! Умудрилась всех окучить.Кому отсосала на кого села,А у меня нагнулась и рачком ее отымел...так что алкаголь делает чудеса...главное не перебрать....Все вроде остались довольны....";"5"
"Глория";"23";"Анонимный Дон";"На фото кэти лин фото модель..предыдущий отзыв подставной...";"1"
"Никa";"22";"Анонимный Дон";"Нелюблю всякие извращения.Классика неторопливая,нежная…медленно но верно !Осознание каждого движения!Молодец хорошо подыграла.<br />";"5"
"vera";"25";"Анонимный Дон";"Сколько. Хотите за попку?";"5"
"Уля";"25";"Анонимный Дон";"Пиривет";"5"
"Рокси";"21";"Анонимный Дон";"Дешевый развод!";"1"
"Яна и Аня✅✅";"20";"Анонимный Дон";"3000 за с* с 2 девочками ?";"5"
"Яна и Аня✅✅";"20";"Анонимный Дон";"Маргарита и Виктория они не проститутки а модели.";"1"
"Наташа";"35";"Анонимный Дон";"Привет? Работаеш можно заехать на пару часов.";"5"
"Кристина";"34";"Анонимный Дон";"Привет кроха";"5"
"Кристина";"34";"Анонимный Дон";"Познакомимся это ноу проблем";"5"
"Кристина";"34";"Анонимный Дон";"Красивая)";"5"
"Милана";"23";"Анонимный Дон";"Был вчера девушка просто умничка. Теперь только к ней";"5"
"Лиза";"19";"Анонимный Дон";"Лиза готовы ли вы принять меня сегодня?";"5"
"Лиза";"19";"Анонимный Дон";"Это фейк? или как понимать?))";"5"
"Лиза";"19";"Анонимный Дон";"Приветик не спишь?";"5"
"Аня";"24";"Анонимный Дон";"Hola quiero verte hoy";"5"
"Аня";"24";"Анонимный Дон";"Принимаешь?";"5"
"Аня";"24";"Анонимный Дон";"Привет. Ты работаешь.";"5"
"Лиза";"29";"Анонимный Дон";"Выглядит лучше чем на фото , но я не смог полностью расслабиться -немного высокомерна";"4"
"Мира";"38";"Анонимный Дон";"Привет работаешь?";"5"
"Ника";"28";"Анонимный Дон";"sola zola   не ведитесь лохотрон чужие фотки";"5"
"Ника";"28";"Анонимный Дон";"НА фото порномодель Sola Zola. НУ прям одни знаменитости тут собрались)))";"1"
"Карина";"19";"Анонимный Дон";"Встретила девочка Маша, на фото не она. Очень приятная, нежная, милая. Кожа - шелк. Не молодая (39), но тело 22-23 летней. Если бы не обман в анкете, поставил бы 5.<br /><br />
Вагина упругая, попа класс. Грудь очень красивая аккуратная. Повторю";"4"
"Шура";"23";"Анонимный Дон";"Ах Сеня в реж по клавишам и растяни меха!!!!! Обожаю телок с явным вырожением ребер и подчеркнутыми костяшками......как будто выделение фигуры из общей массы! Полные обнимания и контакты телами...нечувствоется даже намека на жировую прослойку это что то!";"5"
"Шура";"23";"Анонимный Дон";"Был у нее два раза, последний раз два дня назад, все было отлично и достаточно прилично, гнется как гимнастка и скакала на мне достаточно бодренько и активно, в общем оставила о себе только положительное впечатление";"5"
"Лиза";"21";"Анонимный Дон";"Дам на 2000 если попку дадите вашу попробовать";"5"
"Лейла";"22";"Анонимный Дон";"Для любителей маленьких! Маленькая грудь,все маленькое,маленькое очко! И это было здорово.После распаханых дыр различных проституток,здесь просто сказка.Пришлось использовать смазку,приятно оргазм был впечатляющий....";"5"
"Алина";"22";"Анонимный Дон";"еще жива анкета?";"3"
"Карина";"19";"Анонимный Дон";"Рекомендую.  Немного отличается чем на фотках но не критично. Не салон, не кидалово. Ещё буду приезжать., 🔥";"5"
"Карина";"19";"Анонимный Дон";"Анкета ещë действует?";"5"
"Карина";"19";"Анонимный Дон";"Drop your WhatsApp please";"4"
"Танюшка";"29";"Анонимный Дон";"Привет красавица";"5"
"Танюшка";"29";"Анонимный Дон";"Привет,ты худенькая ка на фото?";"5"
"Ирина";"37";"Анонимный Дон";"Классная девушка и в попку дает. Супер станок. И сама очаровашка. А как сосет мммм";"5"
"Ирина";"37";"Анонимный Дон";"Салон мулатки";"1"
"Аня";"27";"Анонимный Дон";"Отзыв мой самый хороший. Написала о себе и старалась, ты не только красивая, но и толковая. С тобой будет хорошо не только в постели.";"5"
"Лиана";"23";"Анонимный Дон";"Привет крошка";"5"
"Кира";"22";"Анонимный Дон";"Фейк";"1"
"Регина";"23";"Анонимный Дон";"бросает трубку. Видимо не актуально уже";"1"
"Регина";"23";"Анонимный Дон";"бросает трубку. Видимо не актуально уже";"1"
"✅Диана";"21";"Анонимный Дон";"Фейк?";"4"
"Злата";"29";"Анонимный Дон";"Скинулись пригласили в веселую смешаную компашку! Все время хочется чаво то животного...ну так мы устроены.....В основном свезло бабцам....они там такой вертеп устроили Эта злапопудра.....конценая лесби да и бабцы наши после горячительного разошлись......видел массовый лесбийский шабаш тока в порно роликах а тут получилось живьем......вечер удался.....";"5"
"Злата";"29";"Анонимный Дон";"На фото сабрина а фото модель предыдущий отзыв фуфло..не ведитесь!";"1"
"Ольга";"18";"Анонимный Дон";"Сососет знатно";"4"
"Ольга";"18";"Анонимный Дон";"соглашусь с комментатором выше)))";"5"
"Ольга";"18";"Анонимный Дон";"Красотка, ещё и потрахались хорошо";"5"
"Ольга";"18";"Анонимный Дон";"Пруфы попросил кинула в чс)";"1"
"Ольга";"18";"Анонимный Дон";"В общем цена\качество соответсвует.";"5"
"Света";"21";"Анонимный Дон";"Фото известной модели кэти белл. Кто там, хз, но чёт страшно:)";"1"
"Эмилия";"40";"Анонимный Дон";"По услугам обман!!!  Минет может отказать! Да и сама ведет себя от настроения ! Если с утра и с похмелья 😵 то на отьебись !!! А утро начинается посла 12.00 !!!";"2"
"ТАНЮША";"31";"Анонимный Дон";"Привет, можно на ночь заехать?";"5"
"Госпожа Жанна";"38";"Анонимный Дон";"лучше всех.мечта всех рабов";"5"
"Госпожа Жанна";"38";"Анонимный Дон";"да попробуй приедь-звонишь и на звонки не отвечает";"5"
"Госпожа Жанна";"38";"Анонимный Дон";"не отвечает госпожа Жанна на звоночки однако";"1"
"Госпожа Жанна";"38";"Анонимный Дон";"я дозвонился.записался. прибыл во время. встретила красивая,высокая  классно тематически одета девушка.скажу честно лучше чем на фото. но с фото. поиграли .пили чай.все ок. отклонений от анкеты не выявил.сервис на отлично.как и все практики 5+";"5"
"Госпожа Жанна";"38";"Анонимный Дон";"Дозвонился легко. Договорились, старался не опаздывать , но все же опоздал на 10 мин. Конечно же отписался что в пробке. Красивая. Лучше чем на фото. Ролевые игры понравились ) девайсы не все испробовал, но еще загляну. Сильный электросеть и мор. прессинг. Восхищен. Великолепна. 5 баллов. Еще рас спасибо, Жанночка";"5"
"Юля";"29";"Анонимный Дон";"Кто-нибудь был у неё? На фото точно она?";"5"
"Мила";"26";"Анонимный Дон";"Как встретиться, не могу дозвониться";"1"
"Наталья";"45";"Анонимный Дон";"Какая Вы очаровательная женщина. Работаете так же индивидуально?";"5"
"Наталья";"45";"Анонимный Дон";"Салон, проверено!";"1"
"Ангелина";"35";"Анонимный Дон";"На вопрос &quot;Вы написали Котельники?&quot; - Нет И бросила трубку. И НЕ БЕРЕТ. Солнце наше, для такой работы в Москве нужно терпение. Булки в рот падают в другом городе.";"1"
"Ангелина";"35";"Анонимный Дон";"Привет сечас работаешь???";"5"
"Ангелина";"35";"Анонимный Дон";"Привет. Работаешь?";"5"
"Ангелина";"35";"Анонимный Дон";"Привет. Что со связью? Работаешь?";"2"
"Ангелина";"35";"Анонимный Дон";"Пизда воняет пипес";"1"
"Ангелина";"35";"Анонимный Дон";"Дико заржал от последнего коммента, про вонь!";"5"
"Ника";"25";"Анонимный Дон";"Привет) Красотка🌹";"5"
"Ника";"25";"Анонимный Дон";"Привет! Хотелось бы узнать Вас больше и встретиться.";"5"
"Асти";"18";"Анонимный Дон";"Фото не соответствуют с действительностью. Секс не о чём.";"1"
"Асти";"18";"Анонимный Дон";"Ну а чего вы хотели бревно за 17 тысяч   ахренеть";"1"
"Марина и Тоня";"34";"Анонимный Дон";"Цены им нет. Хорошо было с ними!!!";"5"
"Марина и Тоня";"34";"Анонимный Дон";"Цена указана за одну?";"5"
"Милa";"23";"Анонимный Дон";"Люблю широкоскулых осыбей! Не знаю откуда это у меня....да ладно. Попалась ласковая нежная,относилась ко мне как к родному,что очень радует....После ухода не казалось что был у проститутки, а как будто уходил от старой любовницы это ей большой плюс!";"5"
"Римма";"32";"Анонимный Дон";"Я с большим удовольствием связал бы тебе покрепче руки за спиной,потом привязал голую и связанную на несколько часов к столбу,выпорол плуекой по твоим шикарным грудям,надел на соски прищепки и заплатил за все с бонусом, договорились";"5"
"Лера";"21";"Анонимный Дон";"Услуги цены и фото соответствует";"2"
"Лера";"21";"Анонимный Дон";"по поиску Jia Lissa - ролики с ней в инете";"5"
"Аврора без предоплаты";"28";"Анонимный Дон";"Фото левые. Не советую, красная цена 3000";"1"
"Аврора без предоплаты";"28";"Анонимный Дон";"Несоответствие фото полное. Почему пишите что фото проверены?";"1"
"Ира";"22";"Анонимный Дон";"договорились о встрече приехал трубку не берут";"1"
"Юлия";"31";"Анонимный Дон";"Фото ваши,? Салон или инди?";"1"
"Алиса";"23";"Анонимный Дон";"Это был просто праздник какой то Эта милашка привязала меня за руки к кровати своими чулками!!!!! я уже думал что взорвусь от возбуждения....это прикольно когда ты в подчинении и не можешь управлять процессом....очень возбуждает......оргазм был просто незабываемый......";"5"
"ЮЛЯ";"22";"Анонимный Дон";"А 16 см для тебя мало?";"5"
"Аля";"22";"Анонимный Дон";"В квартире";"5"
"Ксюша";"24";"Анонимный Дон";"Собственно LILY PHILLIPS";"1"
"Ксюша";"24";"Анонимный Дон";"Lilly Phillips";"1"
"Эмма";"23";"Анонимный Дон";"Эмма. Как-то все не получалось состыковпться с феей. Сегодня встреча прошла на УРА.... фантазиям нет предела";"5"
"Меллиса";"19";"Анонимный Дон";"Привет)";"5"
"Меллиса";"19";"Анонимный Дон";"Ты реальна?";"1"
"Меллиса";"19";"Анонимный Дон";"Обман😞";"1"
"Анастасия";"27";"Анонимный Дон";"Мочалка так себе уже выжата как лимон! Да и сиськи надутые....уже в тираж не выйдешь.....отжарил в жопу да на этом и остановился...торговаться как на базаре не хотелось...да и не за что совсем....";"3"
"Рита";"40";"Анонимный Дон";"Фото ваши? Салон или инди?";"3"
"Полина";"23";"Анонимный Дон";"Очень хорошая. Реально существует. Просто умничка. Ещё раз приеду.";"5"
"Олеся";"45";"Анонимный Дон";"Не дозвонится";"4"
"Олеся";"45";"Анонимный Дон";"Привет? Ты работаеш на пару часов можно зае";"3"
"Полина";"24";"Анонимный Дон";"Вообще не стоит от слова ВООБЩЕ!!!";"1"
"Леночка";"25";"Анонимный Дон";"Привет кроха";"5"
"Леночка";"25";"Анонимный Дон";"Фото твои? Салон или инди?";"3"
"Леночка";"25";"Анонимный Дон";"Салон или инди? Фото твои?";"3"
"ПОЛИНА";"23";"Анонимный Дон";"Классая";"5"
"Вика";"42";"Анонимный Дон";"Виктория, есть ли возможность связаться с вами через Telegram или WhatsApp?<br />";"5"
"Алисия";"19";"Анонимный Дон";"Если вам удастся дозвониться и попасть к ней, то ведите себя культурно. Фею рекомендую.";"5"
"Аля";"19";"Анонимный Дон";"очень понравилась";"4"
"Аля";"19";"Анонимный Дон";"Очень хорошо сосет";"5"
"Екатерина";"25";"Анонимный Дон";"Судя по тексту анкету заполняла мартышка сидя на пальме. Однозначно фейк...";"1"
"Ирина";"23";"Анонимный Дон";"Прикинте в первые еб бабцу которая сидела в шпагате! Ого однако же гимнасточка......да немного свободно чувствовал коня в стойле но вид доделал основное! Управляй мозгами в сексе и не нужна будет механика...сосредотачиваюсь на эмоциях....здорово!";"5"
"Тома";"20";"Анонимный Дон";"Ребят вы конечно молодцы. Продавать известных европейских моделей используюя авторский контент.";"1"
"Ева";"21";"Анонимный Дон";"Фейк?";"4"
"Ева";"21";"Анонимный Дон";"Какой у тебя ватсап или телега ?";"3"
"карина";"24";"Анонимный Дон";"Эта Карина, которая не Карина и живёт в Кремле, висит уже лет 5. Девочки, уважайте клиентов Или меняйте занатие";"5"
"Мила";"24";"Анонимный Дон";"Привет кроха";"5"
"Алина";"18";"Анонимный Дон";"Молоденькая сосалочка! Грамотный глубокий,неторопливый.....оргазм приближается неуклонно, бесполезно контролировать ситуацию.....а она это знает и рулит мной полностью ничего не могу поделать....просто взрываюсь струей....как это в ней поместилось непонятно...но не пролила не капли.....";"5"
"Каролина";"34";"Анонимный Дон";"Я хочу связать тебе покрепче руки за спиной, привязать голую и связанную к столбу часов на 10, выпороть хлыстом по сиськам, надев на них прищепки, дальше-посмотрим, за все заплачу с бонусом. Ну что договорились?";"5"
"АНЯ";"23";"Анонимный Дон";"Рекомендую 👍";"5"
"юля";"23";"Анонимный Дон";"Рекомендую";"5"
"Дина";"23";"Анонимный Дон";"Привет крошка";"5"
"Дина";"23";"Анонимный Дон";"Привет ты работаеш?";"5"
"Наташа";"23";"Анонимный Дон";"Мужики, это немецкая модель Julia Cacilia. Развод!";"1"
"Ирина";"22";"Анонимный Дон";"Личико тяжеловатое! Но ртом работает как богиня! Презик сразу нахрен Не нужен одел только при входе куда надо...проститутка есть проститутка.Справедливости ради,очко не распахано,все путем,а то бывает как ложка в стакане болтается....";"4"
"Лина";"23";"Анонимный Дон";"Девушка мечты 😉";"5"
"Лина";"23";"Анонимный Дон";"🥰😍красивая, женится бы на ней";"5"
"Аврора";"31";"Анонимный Дон";"Страпонит не по детски! Любит потрахать и опустить морально. Для тех кто в теме советую!";"5"
"Аврора";"31";"Анонимный Дон";"Классно отодрала меня в жопу! Игрушки разных размеров, и видно что любит трахать!!!однозначно  Вернусь ещё к ней!";"5"
"Малика";"20";"Анонимный Дон";"Охххххх";"5"
"Малика";"20";"Анонимный Дон";"Ты милая";"5"
"Малика";"20";"Анонимный Дон";"Ты классная";"5"
"Малика";"20";"Анонимный Дон";"Возбуждать б.б кетади одам. Сени куриб шунаканги сикгим келди. Агар Москвада булганимда, хар куни борардим олдинга.";"5"
"Малика";"20";"Анонимный Дон";"как связаться с тобой";"5"
"Малика";"20";"Анонимный Дон";"как связатьса с тобой";"5"
"Малика";"20";"Анонимный Дон";"Не она. Вообще два 40 летные бабы. Комната вонЯет. Сразу убежал";"1"
"Малика";"20";"Анонимный Дон";"Не соответствует по фотографиям";"1"
"Малика";"20";"Анонимный Дон";"Фейк, пацаны не видитесь";"1"
"Устина";"22";"Анонимный Дон";"Приехала вовремя, услуги оказала качественно. Всем доволен.";"5"
"ЛАНА";"22";"Анонимный Дон";"Фейк? Был кто?";"5"
"Илона";"22";"Анонимный Дон";"Приеду завтра в гости, свободна ?";"5"
"Асель";"20";"Анонимный Дон";"Анкета ещё действует, ?";"5"
"Ульянушка";"24";"Анонимный Дон";"Ульянув ....так и хотелось Лениным назвать.....для сильно умных у алисы спросите кто это такой! Изящная игривая шалунья...безумно любит трахатся в попку......хорошо без смазки впендюрил.....с визгом и стонами.....хорошо не закартавила потом а то точно Лениана....была ьы.... шутка.";"5"
"Ульянушка";"24";"Анонимный Дон";"Общительная и веселая Ульянушка, изящная фигурка , выгибалась со мной как только можно , трахается в попку и сверху и боком, даже не хотелось уезжать, но увы, время деньги а за удовольствие надо платить)))";"5"
"Тата";"25";"Анонимный Дон";"Вот нахера блядина носит гайки и болты на своем теле....понимаю ,какая то фря,что бы засветится...но эта же работает,противно...можно оцарапаться,повредить что нить......пришлось довольствоватся миньетом! Жри тварь и проглатывай...немного не доволен......";"3"
"Рита";"24";"Анонимный Дон";"Риток! Ха вы видели когда нить баб без целулита??? мне свезло....хороша, на язык как конфетка,вкусняшка,хотя понмаешь что подыгрывает но клево,постанывает и реагирует на ласки.Люблю телок облизывать,новсе были какие то рыхлые,и молчали! Эта постанывает,от чего еще больше заводишься....ну как то так...";"5"
"Ангелина";"20";"Анонимный Дон";"Фейк?";"4"
"Марина";"32";"Анонимный Дон";"Бомба трахается как в последний раз.минет супер";"5"
"Алиса ✅️";"30";"Анонимный Дон";"Заходил девушка что на фото . Не плохо провел время ,все прошло отлично .";"5"
"Алиса ✅️";"30";"Анонимный Дон";"Привет красавица работаешь";"5"
"Марина";"24";"Анонимный Дон";"Пру тебя есть телеграмм?";"5"
"Олеся";"26";"Анонимный Дон";"Ты как на фото?<br />";"5"
"Неля";"43";"Анонимный Дон";"Самая поганая точка из всех,где я был.Встретила старая узбечка..Презервативов у нее не было-посему просила не кончать в нее.Минет не делает.У нее сдачи не было-обещала сделать доп массаж.Массаж делать не умеет-от слова совсем.Через минуту после первого контакта попросила второй контакт-мол,я спешу в магазин.В общем-не советую в этот гадюшник.";"1"
"Неля";"43";"Анонимный Дон";"привет неля";"5"
"Неля";"43";"Анонимный Дон";"Приветик! Работаешь ещё?";"4"
"Клава";"43";"Анонимный Дон";"Кто был, в реале девочка?";"4"
"Вероника";"31";"Анонимный Дон";"Я хочу связать покрепче руки за спиной, привязать голую и связанную к столбу часов на 10, выпороть хлыстом по сиськам, надев на них прищепки, дальше посмотрим-за все заплачу с бонусом ,договорились?";"5"
"Ольга";"27";"Анонимный Дон";"Разводилово, на объекте афродевушки, интузиазм 0.";"1"
"Вика(НАЛИЧНЫЕ)";"28";"Анонимный Дон";"Не работает телефон((";"5"
"Настя";"23";"Анонимный Дон";"Фото соответствует?";"5"
"Айслу";"29";"Анонимный Дон";"Привет! У тебя такие пышные груди, что их грех не связать заодно с руками за спиной, а  потом с тобой со связанной заняться горячим сексом. Это будет восхитительно.";"5"
"Гузель";"19";"Анонимный Дон";"Был кто?";"5"
"Марина";"42";"Анонимный Дон";"Марине Прекрасной предлагается предзаказ 2 часа $ 200";"5"
"Марина";"42";"Анонимный Дон";"Очень обоятельная и гостепримная девушка, встречает в коротком пеньюаре, красивом белье, на шпильках и в макеяже. Один в один как на фото. По процессу всё на 5 +. Всё очень понравилось! Был от неё в восторге!";"5"
"Марина";"42";"Анонимный Дон";"Неадекватная, не советую, просто отправляет номер в чёрный список";"1"
"Марина";"42";"Анонимный Дон";"Очень красивая, нежная, улыбчивая, время пролетело незаметно. Я в полном восторге. Знает как доставить удовольствие, фигура, голос, отношение к мужчине - всё на высшем уровне.";"5"
"Аня";"26";"Анонимный Дон";"Подтянутая и вкусная болтушка-хохотушка ) Море позитива и суперский минет. Удачи тебе во всем!";"5"
"Аня";"26";"Анонимный Дон";"Был пару раз, девушка, как на фото. Секс - улёт! В квартире одна.";"5"
"Аня";"26";"Анонимный Дон";"Сказать, что я остался доволен, ничего не сказать. Аня само очарование! Безумно притягательная, милая и очень красивая.";"5"
"Аня";"26";"Анонимный Дон";"по данному номеру работает другая девушка";"1"
"Лида";"22";"Анонимный Дон";"Всем хороша бабца....небольшой недостаток мраморное тело....выход нашел!Одел на нее колготки в страсти деранул меж ног и отодрал.....визуализацию вырубил а ощущений прибавил......под колготками кожа ощущается на много приятнее и недостатков не видать.....";"5"
"Лида";"22";"Анонимный Дон";"Не плохая цаца и достаточно не плохо умеет ебаться,  провел отличные часики , был в восторге от такого профи";"5"
"Лиза";"21";"Анонимный Дон";"Привет! Как с тобой связаться по вотсап?<br />
+79264827721 мой номер";"5"
"ЮЛИАНА";"23";"Анонимный Дон";"Фото модели mavrin";"1"
"ЮЛИАНА";"23";"Анонимный Дон";"Кидалово ушел сразу оттуда.";"1"
"Алина";"24";"Анонимный Дон";"&quot;Реальная индивидуалка без обмана&quot;, а номер правильный указать не смогла...";"1"
"Алина";"24";"Анонимный Дон";"откуда ты знаешь, если номер не дала то ты там и не был, отзыв не о чем";"1"
"Жанна";"20";"Анонимный Дон";"фейк на фото Анна Дубовская из Минска";"1"
"Жанна";"20";"Анонимный Дон";"Анна Дубовская из Минска";"1"
"Есения";"24";"Анонимный Дон";"фейк это";"1"
"Арина";"32";"Анонимный Дон";"А на фото порномодель Merilin Sakova";"5"
"Таисия";"36";"Анонимный Дон";"Я хочу написать вам в Интернете, чтобы узнать вас в Интернете";"5"
"Лина";"18";"Анонимный Дон";"напиши телеграмм свой";"5"
"Соня";"22";"Анонимный Дон";"привет работаешь?";"5"
"Соня";"22";"Анонимный Дон";"Есть ли девушки на улице хабаровская алтайская байкальская";"5"
"Соня";"22";"Анонимный Дон";"Привет, ещё работаешь ?";"5"
"Соня";"22";"Анонимный Дон";"Соня адрес какой";"5"
"🍓Света🍓А.С🍓";"25";"Анонимный Дон";"Ты супер";"5"
"Мвша";"31";"Анонимный Дон";"Привет? Работаеш можно заехать на пару часов.";"3"
"карина";"26";"Анонимный Дон";"гнилая пиздА.";"2"
"Татьяна";"30";"Анонимный Дон";"ДЛя любителей попрыгать на костях!Жестко но приятно.Только не переусердствуйте,что бы что нить ей не сломать....советую засаживать в задницу,узко и безопасно....для вас! Ха ха ха";"4"
"НАТАША";"21";"Анонимный Дон";"Буду рад общаться с тобой, но возраст, поможеш ?";"5"
"Алиса";"25";"Анонимный Дон";",👍";"5"
"✨Карина✨";"25";"Анонимный Дон";"Очень милая и душевная девушка. Нежная и красивая. Очень...";"5"
"✨Карина✨";"25";"Анонимный Дон";"Вернулся. Свеженькая. Очень аккуратная и старательная. Смаковал!";"5"
"✨Карина✨";"25";"Анонимный Дон";"Симпатичная, в жизни лучше, чем на фото. Стройная, отличное тело и грудь. Прекрасный минет.";"5"
"✨Карина✨";"25";"Анонимный Дон";"Милая, очаровательная девушка. Жемчужина.";"5"
"✨Карина✨";"25";"Анонимный Дон";"Отличная девушка. С момента созвона, наводки, домашнего гостеприимства все достойно. Ну а секс выше всяких похвал!";"5"
"✨Карина✨";"25";"Анонимный Дон";"Клевая деваха) мне все понравилось. в след раз буду брать на больше";"5"
"Леся";"22";"Анонимный Дон";"У меня есть небольшой фетиш. Измерять влагалище девушек линейкой. Можно будет это сделать ?";"5"
"Влада";"24";"Анонимный Дон";"Вы тут ?";"5"
"Милена";"26";"Анонимный Дон";"Привет, это твои фото?";"4"
"Кира";"21";"Анонимный Дон";"Лучшая! Всегда на позитиве) В общении легко на одной волне";"5"
"Синтия и Камалия";"34";"Анонимный Дон";"Связать вам обеим покрепче руки за спиной, привязать связанных к двум столбам и выпороть кнутом по шоколадным сиськам.";"5"
"Синтия и Камалия";"34";"Анонимный Дон";"Цена за одну или двоих?";"5"
"Алиса";"22";"Анонимный Дон";"Кто любит анальные игрища эта сучка для вас! Срандель просто идеален Приятно ощущать у себя на члене такую куколку! Ты просто на вершине! а все что внизу ты просто трахаешь...не задумываясь не о чем! Позволительно и хлопнуть по заду,ладошкой! Особо возбуждает.";"5"
"Алeкcaндрa";"24";"Анонимный Дон";"Красивое нежное белье всегда дает 50 процентов выигрыша! А какое ощущение тела через чюлочки трусики....зашибись!Хрен сам набухает с огромной скоростью,а еще если оно на стройном теле то вооще супер.По началу зажала мой член трусиками и я приплыл реально от перевозбуждения.....";"5"
"Кира";"19";"Анонимный Дон";"Хочу посетить";"5"
"Ксюша";"20";"Анонимный Дон";"Фейк?";"4"
"Ксюша";"20";"Анонимный Дон";"Начал переписываться заебал до того что бы голосовое отправила в итоге там какой то нерусь вообщем разводила";"1"
"Ксюша";"20";"Анонимный Дон";"Нерусь сплошная. Фейк";"1"
"Ксюша";"20";"Анонимный Дон";"ТАВАЙ СЕЧАС";"3"
"Ксюша";"20";"Анонимный Дон";"Очень красивая😘";"5"
"Даша";"22";"Анонимный Дон";"Девушки на фото нет";"1"
"Нонна";"18";"Анонимный Дон";"Нр";"5"
"Дарья";"36";"Анонимный Дон";"Ты реальна такая?";"5"
"Дарья";"36";"Анонимный Дон";"Это полный развод! Не тратьте время!";"1"
"Дарья";"36";"Анонимный Дон";"😘";"5"
"Дарья";"36";"Анонимный Дон";"Как на щет переписке";"1"
"Дарья";"36";"Анонимный Дон";"Докажи";"2"
"Дарья";"36";"Анонимный Дон";"Привет кроха";"5"
"Настя";"33";"Анонимный Дон";"Привет! Фото ваши? Салон или инди?";"3"
"ЛИНА";"23";"Анонимный Дон";"СУПЕР!!!";"5"
"ЛИНА";"23";"Анонимный Дон";"ЖМЖ есть?";"4"
"ЛИНА";"23";"Анонимный Дон";"Целуетесь?";"5"
"Жeня";"22";"Анонимный Дон";"Уверенная в себе, сходу берет все в свои руки – кончил с ней несколько раз!";"5"
"Катюша";"18";"Анонимный Дон";"по телефонуц отвечает совершенно хамский администратор";"1"
"Катюша";"18";"Анонимный Дон";"На видео и фото в этой анкете  расположена порно-зведа Мила Азул.";"1"
"Аллочка";"25";"Анонимный Дон";"Там не та девушка которая на фото они таджички и в квартире бардак и сама квартира не очень";"2"
"Аллочка";"25";"Анонимный Дон";"🤮";"1"
"Таня";"24";"Анонимный Дон";"Привет можешь мне сейчас позвонить не могу дот тебя дозвониться 89963614337";"5"
"Ксения";"34";"Анонимный Дон";"Наебалово!";"1"
"Ксения";"34";"Анонимный Дон";"Одилжон";"5"
"Ирма";"23";"Анонимный Дон";"не актуальный адрес метро";"1"
"Катя";"23";"Анонимный Дон";"Мне свезло! редкосная стервочка! Я люблю страпон,грешен.Отымела меня по полной,причем при наличии большого зеркала,наблюдаешь это воочую! Движения грамотные заводящие проникновение не резкие плавные! Кончумбу словил отменную.....жену хрен допросишься весь мозг вынесит приходится пользоватся иногда.....профи!";"5"
"Леся";"22";"Анонимный Дон";"Настоящая? Был кто?";"5"
"Леся";"22";"Анонимный Дон";"Это фотки Ланы Твинке тиктокерши, врятли её можно купить, девушку зовут София в жизни";"1"
"Даша";"24";"Анонимный Дон";"Вызывал пару раз, мне понравилась.";"5"
"Даша";"24";"Анонимный Дон";"Минет делает классно. Что самое важное, девушка настоящая, как на фото, а не фейк.";"5"
"Даша";"24";"Анонимный Дон";"гнилая пиздА.";"1"
"Даша";"24";"Анонимный Дон";"Приветик, какой телеграм?";"5"
"ЛЕНА";"41";"Анонимный Дон";"Фото ваши? Салон  или инди?";"1"
"Боня";"21";"Анонимный Дон";"Сосёт хорошо. Потраченых деняг стоит";"5"
"Криcти";"19";"Анонимный Дон";"Получил максимальное удовольствие от наблюдения!!! Девочка на столько грамотно и долго с пристрастием ласкает саму себя.....всегда любил это действие...тока мало таких баб что бы на них смотрели....эта работает поэтому и здорово выходит....практически по настоящему.....";"5"
"Лена";"27";"Анонимный Дон";"Работаешь звоню трубку не берешь";"1"
"Линда";"20";"Анонимный Дон";"Фотки пизженые у латино американской модели";"1"
"Женя и Яна";"23";"Анонимный Дон";"Эхххх.....Все бы хорошо,но на фото чешские модели-близняшки русского происхождения Маргарита и Виктория Першины.";"1"
"Лейла";"21";"Анонимный Дон";"Фейк?";"4"
"Лейла";"21";"Анонимный Дон";"А тебя не смутит, если я тебя приглашу, но мне 18 лет? Норм или откажешься ?";"5"
"Лейла";"21";"Анонимный Дон";"Фейк?";"5"
"Лейла";"21";"Анонимный Дон";"Работаешь?";"5"
"Лейла";"21";"Анонимный Дон";"Как с вами связаться?";"5"
"Лейла";"21";"Анонимный Дон";"Выглетете с ног шибательна, кросивой. Супер класс";"5"
"Tina";"21";"Анонимный Дон";"Кто был? Отпишитесь";"5"
"Юля";"24";"Анонимный Дон";"у вас своя квартира?";"2"
"Катя Vip✅";"23";"Анонимный Дон";"Развод полнейший, никто никуда не выезжает, девочек нет.";"1"
"Катя Vip✅";"23";"Анонимный Дон";"Спасибо Катя уже приятно отдохнули буду в Москве наберу ещё раз";"5"
"Катя Vip✅";"23";"Анонимный Дон";"Цены прям сажу интересные, а девочка то реальная или развод.";"1"
