"name";"age";"author";"text";"reyt"
"Алекса";"24";"Анонимный Дон";"Ох какая сладкая девочка на фото, надо бы зайти в гости";"5"
"Кристина";"23";"Анонимный Дон";"Саша Роуз за 3 в час что за бред";"1"
"Мари";"18";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Лера";"22";"Анонимный Дон";"Золотая моя, рад был нашей встречи";"5"
"АЛИНА";"31";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"Катя";"22";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"5"
"Ирина";"27";"Анонимный Дон";"Super";"5"
"Софья";"24";"Анонимный Дон";"Фото не соответствует внешности, грубиянка.";"1"
"Эля";"28";"Анонимный Дон";"оч классная , готов ходить к ней по два раза в день - но денег имею только на один раз в неделю ))";"5"
"Лиза";"21";"Анонимный Дон";"Ох хороша! Реально, фигурка точеная зашибись! Просто можно поставить ее и любоваться,для начала подрочил на нее и сбрызнул на попку.....ну а потом наигрался! Такие игрушечки большая редкость!";"5"
"Вика Тушинская";"20";"Анонимный Дон";"Привет";"5"
"Тая";"23";"Анонимный Дон";"Был кто-нить, описание и фото соответствует?!";"5"
"Тая";"23";"Анонимный Дон";"Вотсапп или телеграмма нет";"1"
"Адель";"21";"Анонимный Дон";"Спасибо, волшебно провел время) девочка огонь готова на все, место супер, приеду еще)";"5"
"Соня";"21";"Анонимный Дон";"Класс девочка ⚘";"5"
"Инесса";"41";"Анонимный Дон";"Инесса, привет! Я с большим удовольствием крепко связал тебе веревкой руки за спиной и занялся со связанной горячим сексом.Это будет обалденно секуально";"5"
"Олеся";"26";"Анонимный Дон";"Кто был у неё есть такая?";"5"
"Олеся";"26";"Анонимный Дон";"Привет кроха";"5"
"Анжела";"24";"Анонимный Дон";"Привет, красавица, ещё помогаешь мужчинам?)";"5"
"Леся";"26";"Анонимный Дон";"Сосочка! Кароший совсем юный! В рот брать,долго сосать,я ее в это время по попке бить.Она стонать и дергатся....карашо посидела на моем зебе ....все карошо осень.....";"5"
"Леся";"26";"Анонимный Дон";"И снова налюбилово! На фото юная эротическая модель Украинского происхождения Yani A";"1"
"Мила(без предоплат)";"25";"Анонимный Дон";"Ябы пригласил тебя домой сколько юерешь денег  89055265430    1500 руб";"1"
"Мила(без предоплат)";"25";"Анонимный Дон";"Супер девушка";"5"
"Мила(без предоплат)";"25";"Анонимный Дон";"Какда можно приехать";"5"
"Мила(без предоплат)";"25";"Анонимный Дон";"Сегодня после 23:00 можно";"1"
"Мила(без предоплат)";"25";"Анонимный Дон";"Привет крошка";"5"
"Мила(без предоплат)";"25";"Анонимный Дон";"Почему не отвечаешь !!";"1"
"Мила(без предоплат)";"25";"Анонимный Дон";"Привет";"5"
"Мила(без предоплат)";"25";"Анонимный Дон";"Доброе утро! Вы одна или салон?";"5"
"Мила(без предоплат)";"25";"Анонимный Дон";"Привет милая";"5"
"Мила(без предоплат)";"25";"Анонимный Дон";"Привет";"5"
"Мила(без предоплат)";"25";"Анонимный Дон";"Привет крошка";"5"
"Алия";"24";"Анонимный Дон";"диспетчер Что далее - у кого опыт есть, знают<br />";"5"
"Наташа";"25";"Анонимный Дон";"Привет Натусь.) Как на счёт встречи?";"5"
"Наташа";"25";"Анонимный Дон";"Ночи работаешь?";"5"
"Лена";"27";"Анонимный Дон";"За полторашку ТАКАЯ девочка? Не оскорбляйте наш интеллект";"1"
"Лена";"27";"Анонимный Дон";"Привет  1500 это всё что написано включено";"4"
"Лидия";"26";"Анонимный Дон";"Симпотная корова с ах......ым вымянем! Когда хуяришь ее с верху сисяры растекаются как волны в море!!!И колышатся в такт ветру......зашибись! Плюнуть ей в эти волны! Все остальные прелести просто теряются на фоне.....";"5"
"Эрика";"20";"Анонимный Дон";"Работаешь?";"5"
"Эля";"22";"Анонимный Дон";"Обман. Мошенники разместили чужое фото - известной американской фотомодели. Ах как не стыдно обманывать клиентов.";"1"
"Настя";"23";"Анонимный Дон";"Привет. Свободна?)";"5"
"Ева";"25";"Анонимный Дон";"Привет кроха";"5"
"Ева";"25";"Анонимный Дон";"лучше подрочить, чем она!";"1"
"Ева";"25";"Анонимный Дон";"Детка ест телега";"5"
"Ева";"20";"Анонимный Дон";"Просто великолепная девушка! И в сексе супер, и в общении приятна! Упругая нежная кожа, сиси классные,писенька гладкая!!! Доволен как слон!";"5"
"Соня";"25";"Анонимный Дон";"Привет";"5"
"Соня";"25";"Анонимный Дон";"Привет. Когда свободна?";"5"
"Анюта";"20";"Анонимный Дон";"Прелесть";"5"
"Варвара";"35";"Анонимный Дон";"Шлюшка отличная";"5"
"Диана";"26";"Анонимный Дон";"Пирвет";"4"
"🥰Лола🥰";"23";"Анонимный Дон";"напиши какие есть игрушки";"4"
"🥰Лола🥰";"23";"Анонимный Дон";"Молодая и милая девушка. Процесс в норме.";"5"
"🥰Лола🥰";"23";"Анонимный Дон";"Болтушка и зажигалка! Очень тщательно следит за гигиеной. Сиси классные. Кончил быстро, поэтому намерен повторить визит";"5"
"Лора";"42";"Анонимный Дон";"Раздеть тебя догола надо, связать тебе руки за спиной, привязать связанную к дереву и выпороть кнутом по сиськам , чтобы не замерзла, шалава";"5"
"Мира";"20";"Анонимный Дон";"Фейк?";"3"
"Саша";"21";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в телеграмм @Xzxzx88";"5"
"Юлия";"26";"Анонимный Дон";"Телефон выключен";"1"
"Наташа";"26";"Анонимный Дон";"Привет. Работаешь?";"5"
"Валерия";"30";"Анонимный Дон";"Даме за полтос (не хорошо обманывать донов).Фотки старые,приглашал к себе,приехала под шафэ,слил и все,отстой, не видитесь.Николай с Кузьминок.";"1"
"Dorothy";"20";"Анонимный Дон";"Кидалово полное, обговаривается время, потом время начинает меняться, потом девачка говорит, что она здесь случайно и она не такая. Брали на ночь, свлила через 4 часа";"1"
"Ника";"23";"Анонимный Дон";"То сама не выезжаю, то приеду мой сладкий<br />
Отредактируй там всего фраз 10";"5"
"Ника";"23";"Анонимный Дон";"Ника, коллега Вам про информацию о себе в Вашей анкете пишет, почитайте  - &quot;сама не выезжаю&quot;, и далее по тексту - &quot;приеду, мой сладкий&quot;. Это биполярочка!)) Обновите.";"5"
"Ника";"23";"Анонимный Дон";"Ребята, это очередной диспетчер со стандартными фотои переводной по стилю рекламой. Так не пишут даже самые дивные нехочуобижатьникакуюнацию";"1"
"Ника";"23";"Анонимный Дон";"Оператор. Фото не соответствуют<br />
Реальный клиент";"1"
"Анжела";"24";"Анонимный Дон";"Тестил хорошая молодая рыжая бестия с огоньком девочка всё было супер.";"5"
"Анна";"35";"Анонимный Дон";"Фото ваши? Это салон?";"4"
"Таня и Жанна 😘 😘 😘";"23";"Анонимный Дон";"Цена за двоих?";"1"
"Луиза";"21";"Анонимный Дон";"Вроде Реал сейчас жду встречи .";"5"
"Луиза";"21";"Анонимный Дон";"Ноги классные. Хочется их понюхать после обуви";"5"
"😝Дана😝";"22";"Анонимный Дон";"Очень сексуальна вживую. Тигрица, был у нее около недели назад, до сих пор помню😘";"5"
"😝Дана😝";"22";"Анонимный Дон";"Офигительная Классная девушка!<br />
Очень старается, нет длинных разговор, чтобы развести клиентов и скоротать время!<br />
Супер во всех отношения и даже классно пообщаться.";"5"
"Адель";"22";"Анонимный Дон";"Привет крошка";"5"
"Адель";"22";"Анонимный Дон";"Фото настоящие";"4"
"Адель";"22";"Анонимный Дон";"Привет красотка работаешь в ближайшие дни?";"5"
"Адель";"22";"Анонимный Дон";"Привет красавица работаешь";"5"
"Мара";"28";"Анонимный Дон";"Грудастая плотненькая телочка! Люблю таких обхаживать с зади в их округлый аппетитный зад!!! Чуть нагибаешь ниже дырочка раскрывается, смазал с засосом язычком и резким движением вогнал член! Вскрик стоны и обладание! Что может быть прекрасней!?";"5"
"Юна";"20";"Анонимный Дон";"Это порноактриса зачем врать что у вас она работает???";"1"
"Юна";"20";"Анонимный Дон";"У вас часто вставляют фотки порноактрис.";"2"
"Оля";"34";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"КИРА";"23";"Анонимный Дон";"Супер";"5"
"Алёна";"28";"Анонимный Дон";"Привет. Настоящая?";"5"
"Ася";"28";"Анонимный Дон";"Был с ней пару раз. Очень понравилась. Обязательно вернусь.";"5"
"Ася";"28";"Анонимный Дон";"Девочка умничка и красавица. 3 встреча и каждый раз все очень круто! Рекомендую 🤩🤩";"5"
"Ася";"28";"Анонимный Дон";"Приезжала к нам с друзьями в сауну. Снимали на 4 часа, в итоге заплатили всего лишь за 2, сделала скидку сама, мы даже не просили. Все было огонь, фигурка просто бомба. Умеет и знает многое. И цены отличные, даже я бы сказал низкие по сравнению с тем как прекрасно она выглядит";"5"
"Ася";"28";"Анонимный Дон";"Сучка огонь 🔥";"5"
"Алла";"40";"Анонимный Дон";"Шикарная Женщина";"5"
"Соня";"23";"Анонимный Дон";"Это стримерша";"1"
"Лана😍 и Даша🥰";"19";"Анонимный Дон";"Супер девочки! Море позитива, поцелуев, ласки. Сладенькик, безумно красивые, покорили все мои мысли и желания! Хотелось чтобы это продолжалось нескончаемо!";"5"
"Лана😍 и Даша🥰";"19";"Анонимный Дон";"просто супер";"5"
"Лана😍 и Даша🥰";"19";"Анонимный Дон";"Замечательные  девушки.<br />
И умеют все, и атмосферу создают шикарную.";"5"
"Лана😍 и Даша🥰";"19";"Анонимный Дон";"Цена 14 к это за двоих?";"5"
"Лана😍 и Даша🥰";"19";"Анонимный Дон";"Девушки,я хочу к вам! Сначала хочу в одну войти,а потом во вторую!";"5"
"Светлана";"27";"Анонимный Дон";"Привет. Фото реально твои?";"5"
"Светлана";"27";"Анонимный Дон";"Диспетчер...";"1"
"Даша";"19";"Анонимный Дон";"Молоденькая спортсменочка, гибкая нежная! Засадить ей когда она в шпагате,круто! В дырочке свободно,зато мозг от фантазий просто улетает! А чего стоит только отсос,когда она встает в мостик....парни любители спорта вперед за новыми ощущениями....просто Вауууу!";"5"
"Анжелика";"23";"Анонимный Дон";"развод на предоплату не ведитесь не тратьте свое время!))";"1"
"Марго ВЫЕЗД";"21";"Анонимный Дон";"Фото левое";"1"
"Марго ВЫЕЗД";"21";"Анонимный Дон";"Отличные девчонки! <br />
Приглашали с другом девочек, отдохнули от души! Спасибо!";"5"
"Ксюша";"29";"Анонимный Дон";"2 инфекции подцепили из за мужа козла после вас девушка. Спасибо что могу сказать.  Вот такие не верные мужья так подло поступают с доверчивыми женами. Так что если кто то читает комменты то знайте что кунилингус тоже переносит все половые болезни мужики! Короче ужас…";"1"
"Ксюша";"29";"Анонимный Дон";"Пролечила инфекции?";"1"
"Варвара";"30";"Анонимный Дон";"фотки прикольные";"5"
"Варвара";"30";"Анонимный Дон";"Сама как?";"5"
"Лили";"18";"Анонимный Дон";"Спасибо большое";"5"
"Алина";"25";"Анонимный Дон";"Ты супер девушка";"5"
"Наташа";"25";"Анонимный Дон";"Такой нету";"1"
"Ульяна";"23";"Анонимный Дон";"Минет без резинки делать не умеит лучьше не ходить <br />";"1"
"ЛЕНА";"28";"Анонимный Дон";"Нету такой! Обман";"1"
"ЛЕНА";"28";"Анонимный Дон";"Не возможно дозвониться!";"1"
"ЛЕНА";"28";"Анонимный Дон";"Привет. Встретимся?";"5"
"ЛЕНА";"28";"Анонимный Дон";"Это салон?";"3"
"Юля";"24";"Анонимный Дон";"Элегантная,акуратненькая девочка. Видно следит за собой и не позволяет вольности. Приятна в общении и много чего знает и в сексе, и вообще по жизни. Очень хорошие впечатления и от секса и от простого контакта!";"5"
"Айнура";"32";"Анонимный Дон";"Есть кто ходил к ней? Фото реально?";"5"
"Айнура";"32";"Анонимный Дон";"ФОТО ВАШЕ?";"5"
"Оленька";"36";"Анонимный Дон";"Посещаю сию лэди уже более пары лет, каждый раз -как в перывый, каждый раз в разных нарядах и отличном настроении.   На днях снова созвонились. Нежная и бархатистая кожа. Лучшей Любовницы и не пожелаешь. Всё на высшем уровне.";"5"
"Наташа";"38";"Анонимный Дон";"Я с большим удовольствием связал тебе покрепче руки за спиной,потом привязал связанную и голую к столбу на несколько часов, выпорол плеткой по сиськам, надев на соски прищепки, За все будет уплачено с бонусом.";"5"
"Адалинн";"23";"Анонимный Дон";"Крупная";"1"
"Настя";"26";"Анонимный Дон";"Настя твой номер не работает";"5"
"ЛЕНА";"22";"Анонимный Дон";"Сладкая , мммм";"5"
"ЛЕНА";"22";"Анонимный Дон";"Это твои фото?";"4"
"ЛЕНА";"22";"Анонимный Дон";"Привет";"5"
"ЛЕНА";"22";"Анонимный Дон";"😂😂😂";"1"
"ЛЕНА";"22";"Анонимный Дон";"лена я не молод.можно к тебе приехать.поговорить.полюбоваться тобою.<br />
с приветом и наилучшими пожеланиями.анатолий.";"5"
"ЛЕНА";"22";"Анонимный Дон";"Поможешь потерять девственность?";"5"
"РОБЕРТА";"23";"Анонимный Дон";"Фото не ее.";"1"
"Лиза";"42";"Анонимный Дон";"Фуфло";"1"
"Лиза";"42";"Анонимный Дон";"Оболденная тётушка! Не думал, что ещё не раз зайду! От одного прикосновения к её груди под палатенцем произашел несгибаемый двух часовой стояк! Интимная стрижка очень затронула! Меняет позы сама и стоя и лёжа, старается угодить, целуется правда застенчиво...";"5"
"Кира";"20";"Анонимный Дон";"Фейк?";"4"
"Кира";"20";"Анонимный Дон";"А тебя не смутит , если я тебя приглашу, , но мне 18 лет? Норм все или откажешься ?";"4"
"Кира";"20";"Анонимный Дон";"Оплата как происходит ? После работы или когда приедешь наличкой наруки ?";"5"
"Кира";"20";"Анонимный Дон";"Я ,да";"5"
"Кира";"20";"Анонимный Дон";"Просто я бывает звоню , знаю, что хочу спросить , но когда слышу женский, взрослый , голос , то все забываю , что хотел спросить. Потому что , я думал, что будет женский  , милый  голос , а там наоборот. Хотя звоню девушкам от 18 до 21 года. Надо наверно просто говорить , что я первый раз все это делаю. Хз. И один раз развели на предоплату. Другой раз говорят , выезд после того , как оплатишь 100% по карте + такси + комиссия. Поэтому , я хз , как должна происходить оплата в реале.";"5"
"Кира";"20";"Анонимный Дон";"Жмж сколько стоит ?";"5"
"Кира";"20";"Анонимный Дон";"Давно не обновляла фото. Ты реальна?";"5"
"Микаэлла";"23";"Анонимный Дон";"телефон не ее";"1"
"Кристина";"24";"Анонимный Дон";"40+ старуха + негритянка вшивый притон не ведитесь обман";"1"
"ЛИКА";"42";"Анонимный Дон";"Девушка как 3 года замужем А реклама висит!";"1"
"ЛИКА";"42";"Анонимный Дон";"НЕТ ТАМ ТАКОЙ ДЕВОЧКИ ФОТО ФЕЙК. Развод чистой воды";"1"
"ЛИКА";"42";"Анонимный Дон";"Был там другая принимает.";"1"
"ЛИКА";"42";"Анонимный Дон";"конечно это салон цены хорошие (реально) и народ весь с руками  =)";"5"
"ЛИКА";"42";"Анонимный Дон";"Развод придеоплата развод";"1"
"Лола";"22";"Анонимный Дон";"Фейк ?";"5"
"Ангелина";"28";"Анонимный Дон";"Трубку не берет. <br />
Хочу встретиться";"1"
"Лиля";"24";"Анонимный Дон";"Пару слов";"3"
"Варя";"25";"Анонимный Дон";"супер девушка! отличный сервис, все понравилось. обязательно вернусь еще!";"5"
"Варя";"25";"Анонимный Дон";"Красивая и нежная девушка. В живую лучше чем на фото.";"5"
"Варя";"25";"Анонимный Дон";"Очень элегантная, общительная, без пафоса, красивая, и многое еще. Все было замечательно";"5"
"Катерина";"23";"Анонимный Дон";"Молоденькая игрушкчка,приятно просто мацать ее тельце в своих руках!Даже не торопясь входить в нее можно получить кучу приятностей от ласк и лобызания клитора попочки и грудей!.....Обязательно схожу еще.....наверно....Может просто эмоции зашкаливают от наивности....";"5"
"Дарина";"23";"Анонимный Дон";"Приятная в общении девушка с очаровательной наружностью, соответствующей фото в профиле. Разумеется, мастер своего дела. Впечатления сугубо положительные!";"5"
"Лиза";"23";"Анонимный Дон";"Был кто?";"5"
"Ольга";"29";"Анонимный Дон";"офигительно повертел у себя на буйке !  советую !";"5"
"glory";"21";"Анонимный Дон";"Подруга есть?";"5"
"Ксения";"29";"Анонимный Дон";"Секс на 5+. Фея милая и приятная .Сходил и не пожалел. Верить можно только себе. И в этом я уже убедился. Для классного отдыха толькая такая дама и нужна. Вежливая и опытная.";"5"
"Ксения";"29";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Алиса";"23";"Анонимный Дон";"О проститутках писать!? не стоят они того совсем....но есть исключения.Она классная,мы пили шампанское,а она играла с членом ножкой под столом,были не одни.Заводит страшно! И когда приехали к ней домой,как безумство,одежду разбросали,и страсть...откуда взялась,хрен ее знает.....Проститутка профи...редкость.";"5"
"Айгуль";"20";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Эля";"23";"Анонимный Дон";"Приветик😘❤️";"5"
"Эля";"23";"Анонимный Дон";"Золотая пизда за 20к. Кто за такое платит?";"3"
"Эля";"23";"Анонимный Дон";"Девушка сказка, ммммм сладкая";"5"
"💛Дана💛";"22";"Анонимный Дон";"шикарная накаченная мускулистая девочка. каменный пресс ни грамма жира одни мускулы и кубики";"5"
"💛Дана💛";"22";"Анонимный Дон";"Потрясающая девушка. Идеальное тело. В процессе инициативна. Рекомендую.";"5"
"💛Дана💛";"22";"Анонимный Дон";"Классная аналоговая девушка, просто прекрасное тело, вкусно пахнет, красивое лицо, сочная вся такая. Юная дева, которая трахается с душой, выносливая, рекомендую!";"5"
"💛Дана💛";"22";"Анонимный Дон";"Очень милая и приятная девушка. Спасибки всё было круто";"5"
"💛Дана💛";"22";"Анонимный Дон";"Девушка очень приятная и общительная. Все по самым высоким оценкам. Это был буквально лучший минет в моей жизни.";"5"
"💛Дана💛";"22";"Анонимный Дон";"С самого порога, окутывает теплотой и лаской. Не обижайте этого ангела.";"5"
"💛Дана💛";"22";"Анонимный Дон";"Девушка открытая и общительная. Отношение хорошее, и было непринужденно. Сиськи помню как щас, такие прям лежат в ладошке.";"5"
"Настя";"22";"Анонимный Дон";"Привет. Актуальна?";"5"
"Ольга(приглашаю с 7 утра)";"41";"Анонимный Дон";"Знаю давно реал. Сиськи не силик, анал зачет. Мышцы огонь, после руки норм";"5"
"Ева";"25";"Анонимный Дон";"Выглядит старше своих лет! Но сочная и хорошенькая.Любить терется лобком о ваш зад,и кусать за ухо! Ощущение такое что это она хочет тебя трахнуть......за твои же деньги.Задница упругая как футбольный мяч приятно  засаживать с зади держа ее за талию или взять за руки......Приятна в общении и не глупая.....";"5"
"Алина";"25";"Анонимный Дон";"Алинчик!!! Как будто только с подиума,точеная фигурка,словно вылеплена из глины.Попка,заглядение.Она просто была рядом,а член уже дымился.Губки как ягодки нежные и чувственые.Чуть не приплыл только от одних прикосновений.Была сверху,двигается по разным направлениям умело и ритмично. Одним словом не скучно и не жалко потраченого......времени.";"5"
"Ксения";"28";"Анонимный Дон";"Привет красавица. Встретимся?";"5"
"Кaринa";"22";"Анонимный Дон";"Любит, когда ее дерут жестко. Стонала и извивалась!";"5"
"Рита";"40";"Анонимный Дон";"Хорошая девочка !";"5"
"Рита";"40";"Анонимный Дон";"Рита ты в Строгино принимаешь?";"5"
"Мира";"28";"Анонимный Дон";"Привет";"5"
"Мира";"28";"Анонимный Дон";"Ответила по телефону и сразу бросила трубку.";"1"
"Эля";"37";"Анонимный Дон";"Не советую";"1"
"Лейла";"26";"Анонимный Дон";"Привет кроха";"5"
"Лика";"23";"Анонимный Дон";"Что нащет окончания в нуторь киски";"5"
"Влада";"21";"Анонимный Дон";"Привет";"5"
"Юля";"28";"Анонимный Дон";"Привет. Это реальная цена?";"4"
"Вместе";"25";"Анонимный Дон";"Цена за двух?";"5"
"Вместе";"25";"Анонимный Дон";"ДЕвченки классные) Вы близняшки? или просто похожий типаж?";"5"
"Алёна";"21";"Анонимный Дон";"44 летняя шлюха.))";"1"
"Лена";"26";"Анонимный Дон";"фейк";"1"
"Полина";"28";"Анонимный Дон";"Здраствуй  можно на часик приехал ? И кунилингус можно ?";"5"
"Полина";"28";"Анонимный Дон";"Не думал что такие красотки ещё есть! Думаю если соберусь , то к тебе;)";"4"
"Полина";"28";"Анонимный Дон";"привет какой адрес дома?";"5"
"Полина";"28";"Анонимный Дон";"Привет. Свободна?";"5"
"Полина";"28";"Анонимный Дон";"Территориально где находишься?";"5"
"Полина";"28";"Анонимный Дон";"Привет свободной?";"4"
"Полина";"28";"Анонимный Дон";"Привет. Свабодна?";"4"
"Полина";"28";"Анонимный Дон";"Привет детка";"5"
"Полина";"28";"Анонимный Дон";"Работаешь";"5"
"Полина";"28";"Анонимный Дон";"Работаешь?";"1"
"Ира";"25";"Анонимный Дон";"Здравствуйте! Пишу я вам с сайта мосдосуг";"5"
"Ира";"25";"Анонимный Дон";"Ира ты мне понравилась приезжай в Питер хочу с тобой встретиться";"5"
"Ира";"25";"Анонимный Дон";"Ирка ты мне понравилась приезжай в Питер я тебя хочу";"5"
"Ира";"25";"Анонимный Дон";"Ирочка я уехал с Москвы в Питер и вспоминаю о тебе.Приезжай в Питер ко мне мой дружок очень тебя хочет";"5"
"Ира";"27";"Анонимный Дон";"Привет кроха";"5"
"Ира";"27";"Анонимный Дон";"Груди у тебя просто офигенные! Хочу целовать твои груди!";"5"
"Ира";"27";"Анонимный Дон";"Привет милая.";"5"
"Ира";"27";"Анонимный Дон";"Анальный секс включён реально?";"5"
"Ира";"27";"Анонимный Дон";"Был кто?";"4"
"Ира";"27";"Анонимный Дон";"Молоденького лет 17 на часиков примите?)";"3"
"Тина";"24";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в телеграмм @Xzxzx88";"5"
"Алиса";"24";"Анонимный Дон";"Это было нечто. Ее тело просто огонь, секс выше всех похвал, а какая она мастерица, мммм";"5"
"Римма";"26";"Анонимный Дон";"Нет там такой, там вообще другие две бабы, эта вообще фотомодель!";"1"
"Марина";"23";"Анонимный Дон";"Привет кроха";"5"
"НАТАША";"31";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"Лера";"24";"Анонимный Дон";"Немножко худоватая но прокатит сильно не разгоняйся а то от стука о косточки можно повредится ХА ХА ХА .Что бы такого не произошло просто засунь ей в пасть....сосет хорошо!";"4"
"Диана";"28";"Анонимный Дон";"Нежная Мальвиночка";"5"
"Диана";"28";"Анонимный Дон";"Привет, работаешь, как на счёт пригласить на ночь в гости?";"5"
"Диана";"28";"Анонимный Дон";"Привет милая, звонил вчера, телефон не доступен, что изменилось ?";"5"
"Диана";"28";"Анонимный Дон";"Привет Диана. Работаешь еще, телефон прежний?";"5"
"Диана";"28";"Анонимный Дон";"Привет";"5"
"Диана";"28";"Анонимный Дон";"Привет хочу приехать в гости<br />";"4"
"Валя";"21";"Анонимный Дон";"это порно актриса.";"1"
"Оля";"30";"Анонимный Дон";"Ребята развод на деньги";"1"
"Оля";"30";"Анонимный Дон";"Развод на деньги, это точно";"1"
"Ева";"23";"Анонимный Дон";"не Приезжайте тут всё тётя 👎🏻";"1"
"Ева";"23";"Анонимный Дон";"Er";"2"
"Ева";"23";"Анонимный Дон";"Привет, фото твои?";"5"
"Даша Маша";"21";"Анонимный Дон";"Фото враньё, телефон диспетчер, во всех районах.";"1"
"Дженнифер";"22";"Анонимный Дон";"Просто волшебница, давно так не расслаблялся";"5"
"Мира";"21";"Анонимный Дон";"Кто по национальности?";"3"
"Мира";"21";"Анонимный Дон";"Приветик ? Работаешь?";"5"
"Мила";"23";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"Маша";"22";"Анонимный Дон";"Машуня,чувствительная юная,походу недавно этим занимается,это был плюс.Все прошло прекрасно!Сексом захотелось заниматься в ванной! Сделал струю душа по сильней и довел девочку до оргазма,просто водичкой!Ну а потом позаботился и о себе!Дал ей заглотить по самые неболуйся! Немножко заташнило но ничего таких денег стоит и потерпеть! Остался довольным и удовлетворенным!";"5"
"Кира";"22";"Анонимный Дон";"Очередная встреча принесла новый позитив и положительные эмоции. С удовольствием вернусь и не раз.";"5"
"Ира";"27";"Анонимный Дон";"МБР не включен";"2"
"Ира";"27";"Анонимный Дон";"Привет";"5"
"Ира";"27";"Анонимный Дон";"Привет";"5"
"Ира";"27";"Анонимный Дон";"Привет сегодня работаешь?<br />";"5"
"Ира";"27";"Анонимный Дон";"Анал есть ?";"5"
"Ира";"27";"Анонимный Дон";"Привет сегодня работаешь?";"5"
"Вика";"23";"Анонимный Дон";"Анкета фейк";"1"
"Вика";"23";"Анонимный Дон";"Был у данной особы пару раз, очень приятная и привлекательная в жизни, тот редкий вариант когда фотки не лучше и не хуже :)<br />
Фигурка очень стройная, точеная! Все очень красивой формы, от губ до попы!<br />
От процесса судя по всему получает реальное удовольствие, приятно стонет!<br />
По месту, чисто, аккуратно, ближайшее метро Аэропорт<br />
В сухом остатке - всем рекомендую!";"5"
"Вика";"23";"Анонимный Дон";"Ева, привет! Мне у тебя вчера очень понравилось, спасибо, лапочка, за прекрасно проведенное время! Все было классно!";"5"
"Вика";"23";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Налима";"40";"Анонимный Дон";"пора на пенсию";"1"
"Мила";"25";"Анонимный Дон";"Прелесть";"5"
"Азиза";"38";"Анонимный Дон";"Салон.но дама ебется хорошо.";"5"
"Азиза";"38";"Анонимный Дон";"Классная";"5"
"Даша&amp;Маша";"27";"Анонимный Дон";"Не знаю что сказать хотел бы встретиться";"2"
"Даша&amp;Маша";"27";"Анонимный Дон";"Актуально? Хотел бы сразу двоих";"2"
"Даша&amp;Маша";"27";"Анонимный Дон";"Классные";"5"
"Вика";"24";"Анонимный Дон";"Привет. Когда свободна?";"5"
"Лена";"23";"Анонимный Дон";"Привет кроха";"5"
"Света";"32";"Анонимный Дон";"Анкета реальна?";"5"
"Света";"32";"Анонимный Дон";"Ана ест";"5"
"Света";"32";"Анонимный Дон";"Какая 😋";"5"
"Света";"32";"Анонимный Дон";"К сожалению, надеялся на сеточку, а там какой-то салон с не русскими девочками. Попытались высмеять, ну у них конечно не получилось, но настроение такое себе, очень неприятно. Не советую, хоть визуально девушка красивая на фото и видео, но её там нету(";"1"
"Света";"32";"Анонимный Дон";"Грудь реально 11?";"5"
"Nancy";"22";"Анонимный Дон";"Как заказать?)<br />
Хочу сильно";"5"
"Ева";"21";"Анонимный Дон";"Развод";"1"
"Ева";"21";"Анонимный Дон";"А если оплата по факту, но, допустим, при встрече ты оказалась другой девушкой, то можно отказаться и не платить ни за что ?";"4"
"Ева";"21";"Анонимный Дон";"А жмж сколько будет стоить ?";"5"
"Ева";"21";"Анонимный Дон";"Получается, 16 000 руб? + оплата другой девушки и + оплата жмж  у другой девушки . Итого, 16+8+8, 32 000 руб. ? Если другая девушка также 8 000 р стоит и жмж по двойной цене. Так?";"5"
"Ева";"21";"Анонимный Дон";"Приветствую! Салон?";"5"
"Ева";"21";"Анонимный Дон";"Не ведитесь. На фотках порно-актриса Лиа Сильвер";"1"
"Ева";"21";"Анонимный Дон";"С 18 лет принимаете ?";"5"
"Алина";"24";"Анонимный Дон";"Встречался на другом сайте. Замечательная девушка! Всё заявленное супер!";"5"
"Аленка";"24";"Анонимный Дон";"Привет кроха";"5"
"Мила";"32";"Анонимный Дон";"Хорошая девушка, уютно . Отношение на уровне , не ожидал..";"5"
"Мила";"32";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Сашенька";"23";"Анонимный Дон";"Реально индивидуальна? Алтуфьево? Часик 2500?";"5"
"Сашенька";"23";"Анонимный Дон";"Кто-нибудь был у неё мужики ?";"5"
